date_time,traffic_id,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
31/07/2024 10:12,16857,London,Camden,1830,18,7,Medium,Dry,2040
15/03/2024 13:24,18882,London,Southwark,390,88,5,Medium,Snowy,8582
05/02/2024 23:43,17118,London,Islington,222,83,1,Medium,Dry,8583
12/05/2024 02:43,16669,London,Islington,547,41,3,High,Dry,6925
18/11/2024 15:36,16277,London,Kensington,2243,41,6,Medium,Dry,6612
29/06/2024 13:47,13116,London,Southwark,891,46,1,Low,Wet,1767
17/07/2024 04:52,15683,London,Islington,4471,-80,8,High,Damaged,5798
06/12/2024 04:03,17964,London,Camden,4732,58,1,Medium,Damaged,8070
22/10/2024 13:09,11842,London,Islington,1331,40,8,High,Dry,1987
12/04/2024 04:47,12858,London,Islington,4425,19,9,Low,Wet,9639
10/12/2024 11:39,11012,London,Islington,3525,93,5,High,Snowy,2642
16/09/2024 13:08,14445,London,Camden,2563,68,5,Low,Dry,8996
01/09/2024 18:17,9043,London,Southwark,4430,31,0,Low,Snowy,6710
23/07/2024 17:31,18368,London,Kensington,2345,74,4,Low,Snowy,3715
07/01/2024 20:12,13183,London,Islington,3704,40,1,Low,Damaged,8059
31/05/2024 03:31,9652,London,Chelsea,2503,94,2,Low,Snowy,4754
08/02/2024 11:28,10286,London,Islington,3355,54,4,Low,Wet,1695
10/03/2024 19:00,10986,London,Islington,53,53,8,Low,Dry,2288
29/12/2024 06:48,18331,London,Southwark,154,65,4,Low,Dry,9454
06/03/2024 15:48,10843,London,Chelsea,1277,72,3,Low,Wet,7458
02/05/2024 01:33,9785,London,Kensington,937,94,9,Low,Dry,9647
09/09/2024 22:40,13971,London,Islington,3832,94,2,Low,Wet,6881
06/01/2024 07:36,10790,London,Chelsea,3348,96,4,High,Damaged,5024
11/10/2024 19:04,17869,London,Southwark,3008,35,2,Medium,Snowy,2976
26/01/2024 09:47,10776,London,Kensington,3843,58,6,Medium,Damaged,4042
06/12/2024 10:10,11917,London,Islington,3539,70,1,Low,Damaged,967
03/12/2024 11:20,19757,London,Southwark,3589,72,2,High,Damaged,8779
25/11/2024 02:13,13404,London,Southwark,3600,71,8,Low,Damaged,7051
04/05/2024 12:49,18937,London,Chelsea,900,30,8,High,Wet,9684
07/01/2024 22:29,10034,London,Kensington,3915,87,4,Low,Snowy,6760
27/10/2024 15:24,16886,London,Camden,987,27,2,High,Damaged,5490
06/04/2024 12:54,15245,London,Camden,4543,83,0,Medium,Dry,1801
21/02/2024 00:47,12700,London,Chelsea,1969,48,2,High,Snowy,2697
05/11/2024 10:12,10851,London,Islington,4681,86,1,Low,Damaged,3485
06/10/2024 15:16,12077,London,Islington,4197,41,7,Low,Dry,859
30/05/2024 23:00,14350,London,Camden,4731,83,4,Medium,Dry,1287
07/09/2024 01:25,10971,London,Southwark,4411,99,9,Low,Damaged,6973
02/11/2024 09:41,14122,London,Islington,2908,80,9,Low,Snowy,2482
22/05/2024 09:50,16361,London,Islington,640,95,2,Low,Dry,6564
23/05/2024 06:08,10599,London,Camden,3572,10,7,Low,Snowy,5417
24/11/2024 07:38,11825,London,Chelsea,3372,67,3,Low,Snowy,2699
23/08/2024 10:15,18348,London,Chelsea,3404,94,0,Low,Damaged,7807
01/10/2024 16:54,17723,London,Islington,3702,-51,0,High,Damaged,4460
07/04/2024 06:07,12895,London,Chelsea,2951,95,6,Low,Dry,1494
15/05/2024 06:39,17451,London,Kensington,4016,39,8,High,Dry,6635
22/03/2024 13:18,19953,London,Southwark,1997,84,0,High,Wet,4223
29/09/2024 16:10,13654,London,Kensington,2218,77,2,High,Wet,8438
10/05/2024 10:05,10269,London,Chelsea,1740,13,5,Medium,Damaged,9405
15/05/2024 22:16,17850,London,Southwark,850,14,8,Medium,Damaged,3067
19/08/2024 14:39,9788,London,Kensington,571,85,0,High,Dry,3972
27/03/2024 15:28,16502,London,Camden,2732,-17,4,Medium,Dry,3495
04/01/2024 16:09,10995,London,Camden,2411,20,5,High,Wet,5868
17/09/2024 18:21,12195,London,Islington,2975,14,7,Low,Dry,1895
12/09/2024 12:28,16374,London,Chelsea,3665,91,5,Low,Snowy,6407
04/10/2024 15:25,18286,London,Islington,2532,76,4,Medium,Dry,8663
30/08/2024 15:06,19822,London,Camden,274,55,8,Low,Snowy,8682
05/01/2024 23:53,12389,London,Southwark,1783,56,8,Low,Dry,439
15/02/2024 19:07,10779,London,Kensington,1643,63,3,High,Wet,7459
21/01/2024 13:57,19091,London,Islington,2489,54,7,Low,Wet,7233
20/02/2024 01:44,16790,London,Islington,3079,76,8,Low,Dry,5006
15/04/2024 06:46,11762,London,Islington,2148,36,3,High,Damaged,899
11/05/2024 01:04,16302,London,Camden,1786,82,1,High,Snowy,332
01/04/2024 21:09,13486,London,Islington,2464,57,6,Low,Dry,4467
11/01/2024 17:03,19868,London,Camden,2317,99,6,Low,Dry,4567
06/09/2024 21:10,12098,London,Islington,2016,15,6,High,Dry,2232
27/12/2024 03:30,16957,London,Islington,4036,67,7,High,Wet,3436
20/08/2024 12:56,15226,London,Islington,4046,98,8,Low,Dry,4106
02/12/2024 05:45,16934,London,Camden,699,66,2,High,Snowy,7686
24/03/2024 12:31,10570,London,Chelsea,984,13,4,Low,Dry,4962
05/08/2024 08:46,15938,London,Kensington,4068,64,0,Low,Dry,3137
25/03/2024 22:04,11838,London,Islington,2667,51,5,Low,Dry,1007
08/03/2024 05:38,15637,London,Kensington,4627,44,4,Low,Snowy,8989
27/04/2024 20:45,10380,London,Chelsea,511,80,5,High,Dry,8741
24/03/2024 23:04,11809,London,Chelsea,3457,30,3,Medium,Wet,4539
29/12/2024 19:40,11436,London,Kensington,321,95,0,Medium,Wet,678
29/09/2024 21:22,12639,London,Camden,2638,27,4,Medium,Damaged,2301
15/09/2024 02:13,16370,London,Islington,1035,82,1,Low,Damaged,9719
22/11/2024 08:01,13087,London,Kensington,116,11,3,Low,Damaged,2535
25/06/2024 03:47,18615,London,Islington,310,95,5,High,Damaged,1428
11/09/2024 06:00,11457,London,Southwark,3266,53,4,Low,Snowy,8653
19/12/2024 08:10,18317,London,Camden,2828,52,8,Medium,Wet,1782
10/08/2024 03:18,11184,London,Camden,118,98,7,Low,Snowy,3904
28/05/2024 07:33,11603,London,Chelsea,913,79,8,Low,Snowy,7759
19/04/2024 17:59,9389,London,Islington,2947,15,3,High,Snowy,9055
15/03/2024 04:16,19567,London,Kensington,1807,42,5,Low,Damaged,1670
28/03/2024 22:03,18534,London,Islington,1590,57,0,Medium,Wet,553
03/03/2024 02:09,10901,London,Southwark,2211,60,4,Low,Damaged,2847
16/09/2024 02:42,14243,London,Southwark,1922,34,7,Low,Damaged,1948
08/05/2024 14:57,13294,London,Islington,4836,40,1,Low,Snowy,2767
28/05/2024 09:38,13076,London,Southwark,2971,76,4,Low,Snowy,4974
20/03/2024 06:07,9028,London,Chelsea,3712,22,4,Medium,Dry,1989
27/02/2024 03:14,15065,London,Camden,4499,11,3,Medium,Wet,4906
04/04/2024 21:08,9984,London,Islington,2547,12,2,Medium,Wet,6033
26/01/2024 16:47,17593,London,Southwark,4409,39,1,High,Dry,4127
06/09/2024 17:27,19183,London,Islington,2,39,1,Low,Dry,7761
21/06/2024 05:29,16795,London,Kensington,3891,44,9,High,Damaged,1035
04/05/2024 19:22,15344,London,Chelsea,2254,80,5,Low,Damaged,1658
16/09/2024 03:57,16256,London,Southwark,2784,59,4,Low,Wet,8948
27/01/2024 01:58,16979,London,Camden,3352,31,1,Low,Snowy,2471
08/08/2024 23:36,14916,London,Islington,3120,90,7,Low,Wet,3761
14/05/2024 18:55,10419,London,Islington,816,58,3,High,Damaged,7345
01/03/2024 18:58,17036,London,Islington,3940,35,7,Low,Snowy,2126
23/11/2024 22:31,19742,London,Southwark,3101,54,8,Low,Wet,3754
17/07/2024 09:46,19726,London,Chelsea,2845,57,5,Low,Snowy,9989
12/01/2024 18:02,15678,London,Kensington,1795,14,2,Low,Snowy,6432
06/05/2024 20:23,18009,London,Kensington,4031,91,5,High,Wet,1966
13/11/2024 17:31,15100,London,Southwark,3117,41,1,Low,Snowy,9620
21/08/2024 13:37,12661,London,Kensington,1392,38,4,Medium,Dry,2778
18/05/2024 05:41,15095,London,Kensington,1891,14,0,Low,Dry,2234
05/11/2024 06:26,9911,London,Chelsea,1859,77,1,Medium,Dry,2830
25/06/2024 05:45,18594,London,Chelsea,643,94,6,Medium,Snowy,3840
21/04/2024 05:07,19316,London,Islington,4751,10,0,Low,Wet,4350
29/05/2024 12:20,13324,London,Camden,891,12,9,Medium,Damaged,1409
30/03/2024 15:15,9574,London,Kensington,209,45,9,Low,Damaged,5828
15/07/2024 23:27,19929,London,Islington,279,84,4,Low,Dry,7500
04/02/2024 10:36,18376,London,Camden,3150,36,1,Low,Wet,4082
12/08/2024 14:48,17234,London,Southwark,209,33,3,Medium,Snowy,6108
21/11/2024 17:16,18559,London,Southwark,3421,72,3,Low,Wet,6495
04/12/2024 20:53,19493,London,Southwark,357,41,3,High,Wet,5397
14/01/2024 19:10,19920,London,Chelsea,4694,68,6,Low,Dry,459
26/04/2024 04:44,16848,London,Islington,4567,11,9,Medium,Dry,3619
08/09/2024 11:46,14226,London,Kensington,4376,63,5,High,Dry,4952
20/09/2024 06:30,9738,London,Islington,3397,61,2,Low,Dry,9841
18/03/2024 20:57,15569,London,Kensington,3487,74,3,Low,Dry,9910
06/01/2024 01:28,17115,London,Kensington,4805,73,1,Low,Dry,9764
22/02/2024 16:00,13284,London,Southwark,1521,95,7,High,Snowy,3205
08/03/2024 02:20,15079,London,Chelsea,4856,38,1,Medium,Snowy,6626
12/08/2024 07:31,9168,London,Islington,3164,94,6,Medium,Dry,6462
26/04/2024 11:38,16409,London,Camden,4516,16,7,Medium,Dry,5893
16/09/2024 16:02,15831,London,Camden,1635,48,9,High,Dry,3666
18/07/2024 03:43,11744,London,Kensington,1370,23,8,High,Snowy,4035
11/02/2024 17:08,14836,London,Islington,4224,83,1,Low,Damaged,2154
29/10/2024 07:07,15336,London,Chelsea,2828,57,8,Low,Wet,4796
10/01/2024 00:52,14814,London,Southwark,1452,87,3,Low,Damaged,7529
07/11/2024 06:36,19362,London,Islington,1853,95,0,High,Wet,8264
01/08/2024 16:55,19174,London,Islington,4684,27,8,Low,Damaged,3470
10/04/2024 21:32,16951,London,Islington,4759,43,3,Medium,Snowy,2531
25/09/2024 10:42,14929,London,Camden,2502,-12,5,Low,Dry,360
17/12/2024 18:54,11438,London,Southwark,4686,95,0,Low,Dry,2405
15/08/2024 21:56,14300,London,Camden,4807,31,2,High,Wet,5976
13/02/2024 12:40,9246,London,Chelsea,1400,98,7,Low,Wet,618
21/04/2024 18:01,19915,London,Islington,533,27,2,High,Dry,5768
17/12/2024 20:24,12088,London,Chelsea,2665,39,0,Low,Dry,1363
10/05/2024 09:25,12729,London,Camden,4536,-21,2,Low,Damaged,360
25/05/2024 08:33,18705,London,Chelsea,1984,30,0,High,Damaged,3073
16/11/2024 02:00,18038,London,Camden,4527,75,5,Low,Dry,6828
06/06/2024 10:37,11353,London,Camden,1755,49,1,Medium,Dry,478
17/11/2024 18:55,12839,London,Islington,3425,81,0,Medium,Dry,4385
27/04/2024 06:30,15533,London,Kensington,4988,18,9,Low,Wet,9662
08/02/2024 14:58,11688,London,Camden,1206,55,6,Medium,Dry,4719
26/11/2024 18:46,19826,London,Southwark,945,19,1,Medium,Snowy,5039
30/04/2024 00:21,17224,London,Kensington,2251,92,7,Low,Dry,6660
15/09/2024 20:57,13752,London,Southwark,2339,85,4,Low,Dry,5474
08/02/2024 15:18,18498,London,Islington,3697,41,4,Medium,Wet,216
08/12/2024 01:11,18781,London,Kensington,1511,33,3,Low,Snowy,6597
23/11/2024 23:33,9043,London,Camden,4746,19,6,High,Snowy,5315
05/05/2024 16:36,9880,London,Southwark,1004,20,5,Medium,Dry,1274
23/09/2024 15:24,12446,London,Chelsea,4305,96,5,Medium,Snowy,5742
16/01/2024 05:19,17497,London,Southwark,835,48,4,High,Wet,3785
07/12/2024 09:39,17052,London,Camden,995,90,6,Low,Wet,1826
14/06/2024 22:02,12968,London,Kensington,2043,-38,0,Low,Snowy,2175
19/12/2024 07:21,16961,London,Camden,2405,30,5,Low,Dry,1069
24/09/2024 12:43,13244,London,Camden,2930,39,1,Low,Damaged,8781
27/02/2024 15:16,19225,London,Southwark,1038,75,3,High,Wet,8740
19/06/2024 03:01,9235,London,Kensington,4201,49,5,Low,Dry,1193
12/10/2024 15:03,10866,London,Kensington,1943,82,7,High,Wet,4810
06/01/2024 16:03,10998,London,Camden,4849,45,2,High,Dry,6784
19/02/2024 10:39,18485,London,Chelsea,482,83,7,Medium,Damaged,2320
26/12/2024 10:41,19402,London,Kensington,4285,61,6,High,Damaged,9893
01/09/2024 13:17,10828,London,Camden,1460,25,4,Low,Dry,2448
17/11/2024 22:11,17502,London,Islington,4189,93,9,Low,Wet,4547
15/12/2024 04:27,9085,London,Islington,2733,41,7,Low,Damaged,5147
28/03/2024 05:04,9849,London,Islington,2678,17,6,Medium,Damaged,1545
19/06/2024 01:29,9702,London,Islington,112,20,1,Medium,Damaged,7535
16/03/2024 14:31,17640,London,Camden,2423,16,3,Low,Dry,5273
24/01/2024 03:27,19868,London,Kensington,3049,23,8,Medium,Dry,9399
14/08/2024 07:35,17019,London,Islington,3187,68,1,High,Damaged,5707
26/09/2024 10:09,9505,London,Chelsea,260,11,9,Low,Dry,507
25/07/2024 08:59,11118,London,Islington,3481,79,8,High,Wet,5452
28/01/2024 02:10,13107,London,Camden,32,88,8,Low,Dry,9075
27/04/2024 10:34,9653,London,Camden,3995,91,8,Low,Snowy,9684
25/02/2024 00:20,18128,London,Southwark,3951,40,4,Medium,Wet,5623
03/11/2024 04:41,9729,London,Kensington,1953,72,4,Low,Damaged,9192
30/03/2024 11:34,9646,London,Camden,3444,99,9,Medium,Dry,4189
01/10/2024 12:45,15484,London,Southwark,4277,58,0,High,Snowy,2435
16/05/2024 06:19,18662,London,Southwark,4827,30,8,Low,Dry,7959
21/05/2024 11:06,13947,London,Kensington,1416,53,2,High,Snowy,8190
20/04/2024 20:26,15560,London,Islington,277,96,7,Low,Dry,4394
10/06/2024 21:44,13696,London,Camden,2924,82,4,Low,Wet,3624
30/08/2024 02:20,11649,London,Southwark,803,36,0,Low,Dry,8807
03/02/2024 15:14,9833,London,Kensington,4304,43,2,Low,Damaged,9925
07/03/2024 16:04,17055,London,Chelsea,4736,34,2,Medium,Damaged,8079
24/07/2024 09:44,10629,London,Kensington,1321,37,2,Low,Dry,9073
12/02/2024 03:33,11402,London,Kensington,795,54,7,High,Snowy,2642
23/09/2024 14:22,9521,London,Camden,3596,55,3,Medium,Damaged,9978
07/05/2024 20:09,11828,London,Kensington,3677,90,3,Low,Damaged,7382
30/05/2024 12:01,16407,London,Chelsea,659,90,0,Low,Wet,7838
07/01/2024 14:22,11517,London,Kensington,343,34,2,Medium,Dry,1173
04/11/2024 14:49,13939,London,Southwark,1660,75,6,Medium,Dry,8075
08/08/2024 19:55,12932,London,Chelsea,2679,-38,7,High,Snowy,2358
09/07/2024 10:30,15196,London,Islington,1171,99,3,Low,Dry,704
13/10/2024 16:35,18005,London,Chelsea,4011,82,9,Low,Damaged,7128
16/03/2024 10:25,19855,London,Camden,1887,12,8,Low,Snowy,6000
04/04/2024 20:21,14478,London,Kensington,4988,13,0,High,Dry,1856
06/07/2024 02:31,11791,London,Kensington,2588,53,7,High,Damaged,4995
21/05/2024 12:42,16020,London,Southwark,3927,24,7,Low,Dry,8385
22/09/2024 08:36,14266,London,Islington,3772,79,6,Medium,Damaged,8293
09/09/2024 00:41,16072,London,Islington,1084,45,4,Low,Wet,9425
26/01/2024 13:01,10374,London,Islington,3100,77,0,Medium,Dry,5499
25/02/2024 19:06,12643,London,Islington,3436,80,6,Medium,Wet,8248
09/05/2024 01:02,17757,London,Islington,2354,52,7,Medium,Damaged,832
23/08/2024 06:38,10588,London,Southwark,2791,24,3,Low,Wet,6622
25/07/2024 02:53,11351,London,Camden,1118,16,7,Low,Snowy,9287
17/09/2024 10:34,16581,London,Chelsea,3645,28,8,Low,Damaged,7534
10/07/2024 20:30,10704,London,Southwark,888,28,1,High,Dry,7855
23/06/2024 08:55,10837,London,Camden,1671,25,0,Low,Dry,8020
25/03/2024 22:12,9042,London,Southwark,3880,87,6,Low,Dry,9380
29/05/2024 17:01,17948,London,Islington,4453,33,6,High,Damaged,4611
04/01/2024 13:46,15407,London,Islington,4917,65,1,Medium,Snowy,2073
19/11/2024 05:09,11766,London,Islington,2344,37,2,Low,Snowy,5518
19/07/2024 12:16,11107,London,Southwark,780,29,1,Medium,Wet,1156
21/03/2024 00:38,16494,London,Kensington,3595,43,7,Medium,Wet,588
23/09/2024 14:48,13195,London,Islington,4318,46,7,Low,Dry,2574
27/08/2024 17:13,12597,London,Chelsea,2548,35,0,Low,Snowy,2553
12/05/2024 11:46,15541,London,Camden,4792,71,3,High,Dry,8142
19/10/2024 17:10,13918,London,Islington,30,22,9,Medium,Dry,374
07/11/2024 13:51,10867,London,Chelsea,294,45,6,Low,Dry,8543
07/11/2024 20:27,13354,London,Camden,4713,87,6,Low,Snowy,4151
11/12/2024 06:44,13265,London,Islington,1634,41,6,Low,Damaged,815
18/01/2024 07:11,12186,London,Chelsea,1109,83,7,Medium,Dry,1032
27/03/2024 17:30,15295,London,Camden,4788,30,1,Low,Damaged,8995
21/06/2024 05:47,10840,London,Camden,3096,18,2,Low,Damaged,3841
09/03/2024 02:32,16707,London,Kensington,4021,14,2,Low,Dry,3517
30/08/2024 19:22,13930,London,Southwark,1818,10,3,Low,Wet,367
11/08/2024 17:05,10019,London,Kensington,2702,57,3,High,Dry,9070
19/02/2024 08:12,17870,London,Islington,1943,99,6,High,Wet,2213
25/04/2024 16:03,11275,London,Kensington,1582,47,3,Low,Damaged,4123
31/05/2024 20:14,15946,London,Islington,4220,37,2,High,Wet,2390
29/01/2024 18:02,18124,London,Camden,2368,77,9,High,Dry,8148
20/02/2024 01:10,18371,London,Southwark,74,88,9,Low,Dry,7539
14/09/2024 01:35,14903,London,Southwark,1132,27,8,Medium,Snowy,6273
06/09/2024 04:27,17306,London,Kensington,519,33,8,High,Snowy,9473
27/12/2024 02:59,16349,London,Southwark,2653,30,8,Medium,Wet,8359
21/09/2024 17:22,12052,London,Chelsea,4843,22,7,High,Damaged,6381
12/02/2024 01:15,13961,London,Southwark,234,62,0,Low,Dry,914
22/12/2024 19:15,12991,London,Kensington,1091,47,8,High,Wet,2873
31/07/2024 23:16,12944,London,Islington,2061,88,3,Medium,Dry,3957
18/11/2024 17:40,17522,London,Islington,1930,68,6,High,Snowy,6670
18/06/2024 10:00,9272,London,Islington,2125,72,2,Low,Damaged,3324
18/03/2024 14:06,14485,London,Southwark,3607,17,5,High,Dry,4846
22/10/2024 15:12,17253,London,Southwark,4332,33,1,High,Snowy,7840
12/11/2024 16:56,14585,London,Camden,617,98,5,Low,Wet,3536
04/11/2024 19:05,14905,London,Southwark,884,92,6,Low,Wet,2776
21/09/2024 07:45,9465,London,Islington,3838,78,9,High,Damaged,3563
18/11/2024 14:44,19756,London,Islington,3927,38,0,High,Damaged,3469
19/06/2024 12:22,16604,London,Kensington,4798,90,9,Low,Dry,4530
04/12/2024 19:27,17474,London,Islington,284,23,7,Medium,Wet,8002
03/02/2024 20:39,10475,London,Chelsea,1678,88,4,Low,Dry,2872
17/01/2024 21:27,15389,London,Camden,621,59,4,Medium,Dry,9309
21/03/2024 15:07,13534,London,Islington,4153,32,7,High,Snowy,115
03/01/2024 23:11,16216,London,Camden,569,63,0,Medium,Snowy,7568
10/05/2024 17:12,13268,London,Kensington,3708,98,3,Low,Damaged,971
15/11/2024 09:23,15184,London,Islington,314,51,5,Medium,Damaged,2866
18/12/2024 16:37,11238,London,Chelsea,2962,74,6,High,Wet,2023
19/09/2024 00:43,14534,London,Camden,272,94,9,Low,Dry,2496
02/06/2024 07:08,17353,London,Chelsea,3170,23,2,Low,Dry,2309
10/08/2024 02:39,13922,London,Chelsea,263,75,3,Medium,Dry,7748
12/02/2024 10:21,12096,London,Camden,1701,45,0,Medium,Dry,7719
24/01/2024 09:37,18756,London,Southwark,1958,96,0,Low,Snowy,7626
07/01/2024 06:17,12318,London,Islington,1734,69,5,Low,Damaged,8902
11/09/2024 08:23,14556,London,Kensington,3541,10,1,Low,Wet,4945
04/03/2024 05:45,11499,London,Kensington,361,46,1,Medium,Dry,8929
30/03/2024 11:21,9310,London,Islington,1538,26,9,Low,Damaged,2524
22/01/2024 16:15,10166,London,Southwark,571,42,2,Low,Damaged,4049
12/12/2024 14:21,12580,London,Chelsea,2448,64,9,Low,Snowy,4626
03/01/2024 17:01,11341,London,Islington,3354,-86,5,High,Snowy,4169
01/08/2024 04:34,13119,London,Kensington,717,89,1,Medium,Snowy,8767
22/05/2024 16:27,12857,London,Chelsea,4948,15,3,Low,Snowy,737
02/07/2024 19:17,19817,London,Camden,1219,95,4,Low,Dry,1757
24/11/2024 11:37,18743,London,Camden,4478,56,8,Low,Dry,7965
10/10/2024 17:06,16904,London,Camden,2904,16,1,High,Snowy,1733
02/12/2024 08:39,13713,London,Islington,2201,96,6,Low,Damaged,8479
18/02/2024 11:18,14848,London,Camden,1359,60,3,Low,Dry,9775
18/08/2024 02:59,14558,London,Islington,2902,31,6,High,Damaged,1943
08/04/2024 11:49,13202,London,Islington,3545,98,0,Low,Dry,2642
08/02/2024 19:35,13748,London,Islington,1415,15,0,Low,Wet,3247
17/01/2024 04:19,9769,London,Islington,2365,-92,2,Low,Dry,201
17/07/2024 14:43,10269,London,Islington,4607,33,6,Low,Snowy,4244
24/07/2024 22:49,9653,London,Islington,127,39,0,High,Wet,9613
21/05/2024 21:10,18649,London,Chelsea,1113,-97,6,Low,Damaged,6087
07/10/2024 09:31,10822,London,Kensington,2523,71,0,Low,Snowy,8785
30/11/2024 15:02,11371,London,Camden,3320,32,4,Low,Damaged,7135
20/04/2024 03:04,15719,London,Kensington,4115,93,8,High,Snowy,2971
28/07/2024 20:57,9570,London,Camden,2237,22,1,Low,Snowy,2516
07/12/2024 21:49,12413,London,Kensington,3465,75,4,Low,Dry,2907
17/10/2024 22:27,12671,London,Chelsea,2210,55,5,High,Damaged,8097
14/07/2024 14:37,16335,London,Islington,1496,85,0,Low,Dry,9321
25/04/2024 02:24,14029,London,Islington,399,68,6,Medium,Wet,6820
16/09/2024 13:35,17195,London,Islington,610,15,8,High,Wet,6866
17/07/2024 16:45,11189,London,Islington,1556,78,8,High,Damaged,4890
05/08/2024 11:47,19219,London,Camden,4338,29,9,Low,Snowy,1360
18/04/2024 22:10,15152,London,Islington,634,43,6,Low,Damaged,7423
09/10/2024 07:09,18952,London,Southwark,4743,14,5,High,Wet,4867
18/02/2024 08:26,17687,London,Kensington,2216,91,3,Low,Damaged,8339
21/04/2024 14:12,17191,London,Chelsea,1101,79,0,High,Dry,8367
28/12/2024 08:44,18230,London,Southwark,4993,50,9,Low,Snowy,6768
09/08/2024 11:32,12991,London,Southwark,3283,16,4,Low,Snowy,2374
23/10/2024 14:52,15657,London,Islington,321,55,4,Low,Snowy,8113
22/08/2024 01:20,9085,London,Islington,1969,19,0,Low,Dry,8696
11/06/2024 11:52,18412,London,Southwark,1271,93,1,Low,Damaged,5248
28/09/2024 11:44,18466,London,Southwark,1328,81,9,Medium,Damaged,9948
21/07/2024 12:43,14011,London,Southwark,2307,81,1,High,Wet,687
02/05/2024 04:50,11884,London,Islington,4638,20,8,Medium,Dry,5649
15/04/2024 18:23,11535,London,Kensington,3598,64,9,Low,Dry,6346
11/08/2024 21:24,11745,London,Kensington,4347,69,4,Medium,Dry,7821
07/02/2024 20:32,11977,London,Kensington,209,25,3,Medium,Dry,6103
26/03/2024 12:55,13019,London,Camden,991,17,9,Low,Dry,3648
04/11/2024 01:59,10874,London,Chelsea,1000,-32,9,Low,Snowy,9795
17/10/2024 08:16,9375,London,Islington,4376,28,6,Low,Wet,7765
07/09/2024 06:21,19127,London,Islington,3847,83,5,Medium,Dry,4503
12/03/2024 15:38,15918,London,Islington,4415,64,6,Low,Snowy,1632
12/10/2024 19:12,16774,London,Camden,4690,57,7,Low,Dry,8516
06/09/2024 16:23,14686,London,Camden,1446,31,1,Low,Dry,6112
12/11/2024 21:46,10786,London,Islington,3450,15,7,Medium,Wet,1874
26/11/2024 11:10,12581,London,Islington,872,70,5,Medium,Snowy,7072
16/02/2024 05:08,10234,London,Islington,948,55,5,Low,Snowy,9267
19/12/2024 18:45,12826,London,Chelsea,1584,53,1,Medium,Wet,4469
16/04/2024 18:54,17677,London,Kensington,4470,-16,8,Low,Dry,4903
19/06/2024 20:03,12046,London,Camden,1526,64,3,Medium,Wet,1313
19/12/2024 17:31,15775,London,Islington,3042,95,9,High,Damaged,2647
15/12/2024 13:14,15648,London,Southwark,843,92,4,Low,Dry,9411
18/07/2024 21:52,10715,London,Chelsea,1911,83,7,High,Snowy,6332
20/05/2024 10:13,11987,London,Chelsea,1085,16,9,High,Damaged,4945
14/02/2024 01:29,11147,London,Southwark,1523,89,8,Medium,Dry,2152
21/03/2024 20:27,11049,London,Camden,2231,96,3,Medium,Wet,8805
18/08/2024 06:27,16103,London,Kensington,13,98,9,Medium,Dry,4161
15/01/2024 01:42,15005,London,Southwark,4126,69,6,Low,Wet,9558
07/07/2024 05:30,15673,London,Camden,4094,73,4,Low,Damaged,4568
12/04/2024 13:58,11658,London,Islington,3542,77,9,High,Snowy,5026
06/05/2024 05:26,15260,London,Southwark,1817,32,6,High,Dry,3644
10/09/2024 08:52,12779,London,Kensington,3323,96,4,High,Dry,8107
18/05/2024 21:54,17797,London,Camden,4692,59,2,High,Dry,7803
23/07/2024 23:38,10350,London,Camden,4152,70,6,Medium,Snowy,1230
15/02/2024 18:21,13063,London,Islington,2501,16,9,Low,Snowy,4792
11/04/2024 08:10,9583,London,Islington,3670,32,6,Low,Dry,539
28/05/2024 07:31,10379,London,Islington,1760,-40,2,Low,Dry,6499
06/03/2024 19:09,19169,London,Chelsea,4034,91,0,High,Dry,6379
13/12/2024 01:19,11319,London,Kensington,431,31,3,Low,Dry,5148
24/06/2024 01:42,10158,London,Southwark,2773,37,4,High,Wet,2917
03/02/2024 18:13,13942,London,Islington,2301,58,6,High,Dry,6228
12/01/2024 00:28,14566,London,Islington,4069,13,6,Medium,Dry,9607
01/02/2024 06:22,11888,London,Kensington,4115,39,0,Medium,Dry,5801
11/08/2024 20:22,14825,London,Kensington,542,66,8,High,Damaged,8612
08/12/2024 00:12,14046,London,Islington,4122,85,1,Low,Snowy,1992
27/05/2024 12:30,18505,London,Islington,1098,13,4,Medium,Snowy,3125
19/05/2024 18:52,13876,London,Chelsea,4488,54,1,Low,Snowy,8273
13/09/2024 03:59,19921,London,Islington,736,28,2,Medium,Wet,4352
06/10/2024 23:35,10733,London,Islington,4617,74,3,Low,Wet,2585
02/08/2024 07:42,17288,London,Islington,3334,64,6,Low,Dry,2183
11/07/2024 21:52,9652,London,Camden,4931,69,9,Low,Dry,606
26/10/2024 23:56,17346,London,Southwark,227,33,3,High,Snowy,6457
28/02/2024 16:05,9567,London,Chelsea,2485,62,9,Low,Snowy,5994
10/02/2024 19:59,19146,London,Southwark,3386,91,7,Medium,Dry,7898
14/11/2024 21:02,13500,London,Islington,2413,82,1,Low,Dry,4099
28/03/2024 20:59,9128,London,Kensington,1391,27,8,Low,Damaged,3644
24/11/2024 14:38,11477,London,Kensington,1280,67,1,High,Wet,5314
29/03/2024 17:06,14397,London,Chelsea,4124,64,6,Low,Dry,7138
30/05/2024 07:55,13056,London,Southwark,1362,46,1,Medium,Wet,5051
